triple,stv,truth
Henri-Georges Clouzot directed The Wages of Fear,0.41692915560000005,1
Marco Ferreri directed Break Up  film ,0.42764264350000003,1
Todd Manning isMarriedTo Blair Cramer,0.4402449429,1
Isabel Coixet directed Map of the Sounds of Tokyo,0.4276423454,1
Gordon Ramsay isMarriedTo Tana Ramsay,0.4402164221,1
Charlotte Napoléone Bonaparte isMarriedTo Napoleon Louis Bonaparte,0.3860255778,1
Vasili III of Russia isMarriedTo Elena Glinskaya,0.42195752259999997,1
Napoleon I isMarriedTo Joséphine de Beauharnais,0.4654657245,1
Tage Danielsson directed The Adventures of Picasso,0.4800439775,1
Norodom Sihanouk created The Last Days of Colonel Savath,0.7305012345,1
Saeed Akhtar Mirza directed Mohan Joshi Hazir Ho!,0.4929854274,1
Nancy Reagan isMarriedTo Ronald Reagan,1.0632901788,1
Michael Dowse created Kids in America  2011 film ,0.42764258380000003,1
Alan Alda actedIn The Four Seasons  film ,0.44826665520000003,1
Alice Hathaway Lee Roosevelt isMarriedTo Theodore Roosevelt,0.34250992539999997,1
Archduchess Marie Caroline of Austria isMarriedTo Frederick Augustus II of Saxony,0.8935915231999999,1
Carlos Atanes directed PROXIMA,0.42764258380000003,1
Clive Barker created Hellraiser,0.4255886674,1
Mai Zetterling directed Doctor Glas  film ,0.6545621157,1
Leonard von Lahnstein isMarriedTo Cécile de Maron,0.42764258380000003,1
Abel Gance directed The Torture of Silence,0.4096559286,1
Karl Hartl created Mozart  1955 film ,0.6148563623,1
Marie Henriette of Austria isMarriedTo Leopold II of Belgium,0.4076111317,1
Georg Ludwig von Trapp isMarriedTo Maria von Trapp,0.34250992539999997,1
Kenneth Branagh directed A Midwinter's Tale,0.3941657543,1
Sheila Sim isMarriedTo Richard Attenborough,0.42764258380000003,1
Charlotte of Savoy isMarriedTo Louis XI of France,0.34250992539999997,1
Brian Presley isMarriedTo Erin Hershey Presley,0.6789075732,1
Henri-Georges Clouzot directed Le Corbeau,0.3854899704,1
Olav V of Norway isMarriedTo Princess Märtha of Sweden,0.34250992539999997,1
Isabel Coixet created Map of the Sounds of Tokyo,0.5742427707,1
Alan Alda actedIn Sweet Liberty,0.42764258380000003,1
Margherita of Savoy isMarriedTo Umberto I of Italy,0.34250992539999997,1
Bhumibol Adulyadej isMarriedTo Sirikit,0.4452307224,1
M. Night Shyamalan directed Praying with Anger,0.4276424646,1
Andrew II of Hungary isMarriedTo Gertrude of Merania,0.39575290679999997,1
Jaime Camino directed Spain Again,0.9115309715000001,1
Michelle Obama isMarriedTo Barack Obama,0.982727468,1
Michel Houellebecq directed La Possibilité d'une île  film ,0.4724304378,1
King Vidor created His Hour,0.4376773834,1
Jerry Seinfeld created Bee Movie,0.42764258380000003,1
Emilio Fernández created Pueblerina,0.42423009869999995,1
Elmar Klos created The Shop on Main Street,0.4191691577,1
Sidney Luft isMarriedTo Camille Keaton,0.4538693428,1
Jacques Doillon created La Vengeance d'une femme,0.42764258380000003,1
Grand Duke Paul Alexandrovich of Russia isMarriedTo Grand Duchess Alexandra Georgievna of Russia,0.3849108219,1
Timothy West isMarriedTo Prunella Scales,0.4640536308,1
Tony McHale created Sonia Fowler,0.5725359917,1
Brian Dannelly created Saved!,0.6375887393999999,1
Olga Havlová isMarriedTo Václav Havel,0.42764258380000003,1
Éric Rochant directed The Patriots  film ,0.4702194929,1
Milena Dravić isMarriedTo Dragan Nikolić,0.4153741598,1
Alan Rudolph created Trixie  film ,0.4357945919,1
Tzang Merwyn Tong created A Wicked Tale,0.42244982719999996,1
Marzieh Meshkini created Stray Dogs  film ,0.9513607025,1
Abel Gance directed Barberousse,0.45089250799999997,1
John of Saxony isMarriedTo Amalie Auguste of Bavaria,0.4276426733,1
Clive Barker directed Hellraiser,0.0309511814,1
Emilio Fernández created Rosanna  film ,0.44754686950000006,1
Livilla  sister of Claudius  isMarriedTo Gaius Caesar,0.4334254861,1
Nora Hanen isMarriedTo Hank Gannon,0.34250992539999997,1
Sophie of Mecklenburg-Güstrow isMarriedTo Frederick II of Denmark,0.3425098956,1
Pierre Andre created I'm Not Single,0.6795398593,1
Eudoxia of Kiev isMarriedTo Mieszko III the Old,0.42764258380000003,1
Kelly Kapowski isMarriedTo Zack Morris,0.3899741173,1
Buddha Loetla Nabhalai isMarriedTo Sri Sulalai,0.4255933762,1
Alan Rudolph created Trouble in Mind  film ,0.4168142378,1
Michel Ocelot created Princes et princesses,0.982727468,1
Princess Charlotte of Saxe-Hildburghausen isMarriedTo Prince Paul of Württemberg,0.7453536391,1
Spike Lester isMarriedTo Jessica Bennett,0.42764258380000003,1
Alexander III of Russia isMarriedTo Maria Feodorovna  Dagmar of Denmark ,0.8466507494,1
Jean-Pierre Mocky directed Un drôle de paroissien,0.009042223,1
Rick Rubin directed Tougher Than Leather  film ,0.3854900301,1
Yves Angelo directed Colonel Chabert  1994 film ,0.34250992539999997,1
Denis Héroux directed Valérie,0.4474327564,1
Anne of Great Britain isMarriedTo Prince George of Denmark,0.34250992539999997,1
Kamal Haasan created Thevar Magan,0.4868915379,1
Hiten Tejwani isMarriedTo Gauri Pradhan Tejwani,0.49110358950000005,1
Sunil Dutt produced Reshma Aur Shera,0.4163707495,1
Natalia Rivera Aitoro isMarriedTo Gus Aitoro,0.41379919649999997,1
Norman Manley isMarriedTo Edna Manley,0.3854900301,1
Adam Chandler isMarriedTo Gloria Marsh,1.2407752275,1
Alex Chandon created Pervirella,0.42764258380000003,1
Ali Selim created Sweet Land,0.9510583878,1
Abel Gance directed The Ironmaster,0.6545621157,1
Zack Morris isMarriedTo Kelly Kapowski,0.7752238512,1
Alan Alda created Sweet Liberty,0.42764258380000003,1
Ferdinand II of Aragon isMarriedTo Isabella I of Castile,0.5042210221,1
King Vidor created Wild Oranges,0.4736260176,1
Joseph Warder diedIn Jeffersonville  Indiana,0.5703918934000001,1
Alan Rudolph created Choose Me,0.45088082549999997,1
Chan Hung-lit isMarriedTo Angela Pan,0.34250992539999997,1
Alexandrine of Mecklenburg-Schwerin isMarriedTo Christian X of Denmark,0.6174110174,1
Zita of Bourbon-Parma isMarriedTo Charles I of Austria,0.410369873,1
Emma Heming isMarriedTo Bruce Willis,0.34250992539999997,1
Abel Gance created The Tenth Symphony,0.4177514613,1
Natalie Buchanan isMarriedTo Cristian Vega,0.403799504,1
Kate Isitt isMarriedTo Nigel Cole,0.41483873130000004,1
Quentin Tarantino created Grave Danger,0.427642554,0
Sunil Dutt actedIn Reshma Aur Shera,0.4255533218,1
Artie Lange actedIn Artie Lange's Beer League,0.42764258380000003,1
Marco Ferreri directed L'udienza,0.4177514613,1
Henry Washington Younger isMarriedTo Bersheba Leighton Fristoe,0.42764258380000003,1
Michael Dowse directed FUBAR 2  film ,0.4219574928,1
Vladimir Nabokov isMarriedTo Vera Nabokov,0.4254780412,1
Jamil Dehlavi produced The Blood of Hussain,0.45879280570000003,1
Victoria of Baden isMarriedTo Gustaf V of Sweden,0.982727468,1
Jacques Doillon directed Family Life  1985 film ,0.40875974299999995,1
Ann Keen isMarriedTo Alan Keen,0.42764258380000003,1
Queen Anne-Marie of Greece isMarriedTo Constantine II of Greece,0.9931252599,1
Steven E. de Souza created Possessed  2000 film ,0.42649722100000004,1
Simon Templeman isMarriedTo Rosalind Chao,0.5210872889,1
Lucien Hubbard directed The Mysterious Island  1929 film ,0.42764258380000003,1
Leonid Trauberg created The Vyborg Side,0.5173697472,1
Bertrade de Montfort isMarriedTo Philip I of France,0.439953804,1
Noboru Iguchi directed RoboGeisha,0.4411736727,1
Benito Alazraki created Roots  film ,0.41409021619999997,1
Xander Berkeley isMarriedTo Sarah Clarke,0.44754686950000006,1
Abel Gance created The Mask of Horror,0.4219574928,1
Frank Fay  American actor  isMarriedTo Barbara Stanwyck,0.4240758419,1
Carlos Thompson isMarriedTo Lilli Palmer,0.4376773536,1
Seth Gabel isMarriedTo Bryce Dallas Howard,0.4439871311,1
Nikolai Kulikovsky isMarriedTo Grand Duchess Olga Alexandrovna of Russia,0.42244982719999996,1
Mai Zetterling created Loving Couples  1964 film ,0.42442700270000006,0
Saif Ali Khan isMarriedTo Amrita Singh,0.9664277434,1
Gloria Marsh isMarriedTo Adam Chandler,0.7456233501,1
Debsirindra isMarriedTo Mongkut,0.4158461094,1
Elisabeth of Wied isMarriedTo Carol I of Romania,0.5430480838,1
Nelson George created Life Support  film ,0.42764264350000003,1
Alan Rudolph directed Afterglow  film ,0.39191603659999996,1
Grand Duchess Alexandra Georgievna of Russia isMarriedTo Grand Duke Paul Alexandrovich of Russia,0.34250992539999997,1
Sri Sulalai isMarriedTo Buddha Loetla Nabhalai,0.41729030009999996,1
Quentin Tarantino actedIn My Best Friend's Birthday,0.42764258380000003,1
Warren Beatty created Bulworth,0.3425098658,1
Quentin Tarantino produced From Dusk till Dawn,0.4276426733,1
Constance of Aragon isMarriedTo Emeric of Hungary,0.42764258380000003,1
Gertrude of Merania isMarriedTo Andrew II of Hungary,0.6132112145,1
Chulalongkorn isMarriedTo Saovabha Bongsri,0.42764258380000003,1
Abhishek Bachchan isMarriedTo Aishwarya Rai,0.9507640004000001,1
Ronald Reagan isMarriedTo Nancy Reagan,0.42764264350000003,1
Leander Haußmann directed NVA  film ,0.42764264350000003,1
Sidney Luft isMarriedTo Lynn Bari,0.425349474,1
Alex Chandon directed Bad Karma  1991 film ,0.4739507139,1
Ethan Winthrop isMarriedTo Theresa Lopez-Fitzgerald Crane,0.8326429129,1
David Gest isMarriedTo Liza Minnelli,0.7939819098,1
Margaret of Valois isMarriedTo Henry IV of France,0.40638765689999995,1
Pierce Brosnan isMarriedTo Keely Shaye Smith,0.3425098658,1
Robin Williams created Mrs. Doubtfire,0.4321393669,1
Jennifer Rappaport isMarriedTo Rex Balsom,0.42764258380000003,1
Eric Byler created Americanese,0.48202216630000005,1
Mutemwiya isMarriedTo Thutmose IV,0.34250992539999997,1
Andrew Lane produced Jake Speed,0.4769188464,1
Henri-Georges Clouzot created La Vérité  film ,0.4343757629,1
Jeffrey Hunter isMarriedTo Barbara Rush,0.3993825614,1
Clive Barker directed Lord of Illusions,0.44754686950000006,1
Sophia Magdalena of Denmark isMarriedTo Gustav III of Sweden,0.6219930649000001,1
Tiye isMarriedTo Amenhotep III,0.4730758667,1
Peter Gilmore isMarriedTo Jan Waters,0.4363262951,1
Keely Shaye Smith isMarriedTo Pierce Brosnan,0.8987200558,1
Masud Ahmad worksAt Pakistan Atomic Energy Commission,0.3909683228,1
Abel Gance created The Zone of Death,0.4791519642,1
Leonid Trauberg directed The Vyborg Side,0.3425098658,1
Alex Chandon created Drillbit  film ,0.41637620329999997,1
Colin Mochrie isMarriedTo Debra McGrath,0.42764258380000003,1
Neil Gaiman directed A Short Film About John Bolton,0.9675124288,1
Gauri Pradhan Tejwani isMarriedTo Hiten Tejwani,0.6789800525,1
Marie de' Medici isMarriedTo Henry IV of France,0.4561446011,1
Maria Feodorovna  Dagmar of Denmark  isMarriedTo Alexander III of Russia,0.7394189239,1
Henry I of France isMarriedTo Anne of Kiev,0.42764258380000003,1
Marco Ferreri created Bye Bye Monkey,1.0709328651999999,1
François Dupeyron created Monsieur Ibrahim,0.342509985,1
Jackson Montgomery isMarriedTo Erica Kane,0.7798778415000001,1
Cassandra Harris isMarriedTo Pierce Brosnan,0.5797290802,1
Fernando Cerchio created Lulu  1953 film ,0.34250992539999997,1
Warren Beatty produced Heaven Can Wait  1978 film ,0.5110214949,0
Kevin Buchanan isMarriedTo Kelly Cramer,0.42764258380000003,1
Fernando Cerchio directed Lulu  1953 film ,0.4238684773,1
Maria Christina of Savoy isMarriedTo Ferdinand II of the Two Sicilies,0.42764264350000003,1
Kelly Cramer isMarriedTo Joey Buchanan,0.4219606519,1
Tony McHale created Carol Jackson,0.5110214949,1
Pieter Verhoeff directed Mates  film ,0.9671788216,1
Cliff Robertson produced J. W. Coop,0.34250992539999997,1
Duke Karl-Theodor in Bavaria isMarriedTo Princess Sophie of Saxony,0.8438349367,1
Catherine de' Medici isMarriedTo Henry II of France,0.34250992539999997,1
Warren Beatty directed Dick Tracy  1990 film ,0.982727468,1
Kenneth Branagh produced Love's Labour's Lost  2000 film ,0.3425098956,1
Dudley Moore isMarriedTo Suzy Kendall,0.9190146327,1
Mongkut isMarriedTo Pannarai,0.8981614112999999,1
Ferdinand VII of Spain isMarriedTo Maria Christina of the Two Sicilies,0.42764258380000003,1
Johann Georg Macasius livesIn Germany,0.42764258380000003,1
Leonid Trauberg created Simple People,0.43281057479999996,1
Jan Waters isMarriedTo Peter Gilmore,0.41438731549999996,1
Brooke English hasChild Tad Martin,0.42764258380000003,1
Tina Lord isMarriedTo David Vickers,0.4906407595,1
Jacques Feyder directed Crainquebille,0.42764258380000003,1
Louise of Mecklenburg-Strelitz isMarriedTo Frederick William III of Prussia,0.4731851518,1
Eleanor Boardman isMarriedTo King Vidor,0.4382587075,1
Henry Hotspur Percy isMarriedTo Lady Elizabeth Mortimer,0.982727468,1
Princess Marie of Denmark isMarriedTo Prince Joachim of Denmark,0.4508924186,1
Princess Margaret of Connaught isMarriedTo Gustaf VI Adolf of Sweden,0.9670497775,1
Pierce Brosnan isMarriedTo Cassandra Harris,0.4557040632,1
Harold Nicholas isMarriedTo Dorothy Dandridge,0.42464637759999996,1
Jonathan Lee  record producer  isMarriedTo Sandy Lam,0.4438133836,1
Tony McHale created Billie Jackson,0.982727468,1
Abel Gance produced J'accuse!  1938 film ,0.41922295090000006,1
Princess Amalie of Hohenzollern-Sigmaringen isMarriedTo Prince Eduard of Saxe-Altenburg,0.7023416758,1
Michael Langone created Recovery from Cults,0.47702601549999996,1
Soamsavali Kitiyakara isMarriedTo Vajiralongkorn,0.982727468,1
Judy Carne isMarriedTo Burt Reynolds,0.6333646774,1
Mohéli hasOfficialLanguage Arabic language,0.45879280570000003,1
Saeed Akhtar Mirza directed Albert Pinto Ko Gussa Kyon Aata Hai,0.6772263646,1
Princess Dorothea of Bavaria isMarriedTo Archduke Gottfried of Austria,0.5242925286,1
Nazli Sabri isMarriedTo Fuad I of Egypt,0.41438731549999996,1
Blanche I of Navarre isMarriedTo John II of Aragon,0.3992562592,1
Emilio Fernández created The Torch  film ,0.4254616797,1
Clive Barker produced Lord of Illusions,0.5158090591,1
Warren Beatty actedIn Love Affair  1994 film ,0.34250992539999997,1
Marco Ferreri directed Don't Touch the White Woman!,0.42764258380000003,1
Cristian Vega isMarriedTo Natalie Buchanan,0.5175381303000001,1
Kenneth Branagh isMarriedTo Emma Thompson,0.4372947514,1
Mark E. Kelly isMarriedTo Gabrielle Giffords,0.4151395857,1
Mohéli hasOfficialLanguage Comorian language,0.5507027507,1
Ruth Martin  All My Children  hasChild Joe Martin  All My Children ,0.4163707495,1
Gustaf VI Adolf of Sweden isMarriedTo Louise Mountbatten,0.42764258380000003,1
Christian X of Denmark isMarriedTo Alexandrine of Mecklenburg-Schwerin,0.6785056590999999,1
Wendi Deng isMarriedTo Rupert Murdoch,0.6205144525,1
Nora Hanen isMarriedTo Bo Buchanan,0.34250992539999997,1
King Vidor directed Bud's Recruit,0.3425098956,1
King Vidor created Love Never Dies  1921 film ,0.9831892848,1
Alan Alda created The Four Seasons  film ,0.4313018918,1
Dimitri Marick isMarriedTo Gloria Marsh,0.9827275276,1
Frances Langford isMarriedTo Jon Hall,0.4336505532,1
Prince Paul of Württemberg isMarriedTo Princess Charlotte of Saxe-Hildburghausen,0.4053266943,1
Albert Einstein isMarriedTo Mileva Marić,0.34250992539999997,1
Jeffrey Byron isMarriedTo Gail O'Grady,0.6881478429000001,1
Bolesław IV the Curly isMarriedTo Viacheslava of Novgorod,0.7250724434999999,1
Artie Lange produced Artie Lange's Beer League,0.4810380936,1
Nathan Hastings isMarriedTo Olivia Winters,0.39898979659999995,1
Dorian Lord isMarriedTo Mitch Laurence,0.9850667119,1
Vasili III of Russia isMarriedTo Solomonia Saburova,0.42764258380000003,1
Peter III of Russia isMarriedTo Catherine II of Russia,0.4053266943,1
Abel Gance actedIn End of the World  1931 film ,0.42764258380000003,1
Michael Bell  mayor  livesIn Toledo  Ohio,0.41403225060000004,1
Saeed Akhtar Mirza produced Mohan Joshi Hazir Ho!,0.34250992539999997,1
Martin Lawrence actedIn You So Crazy,0.6918438673,1
Elena Glinskaya isMarriedTo Vasili III of Russia,0.4413212836,1
Natalie Buchanan isMarriedTo Mitch Laurence,0.9507641196,1
Leopold III of Belgium isMarriedTo Astrid of Sweden,0.4769555628,1
Amitabh Bachchan isMarriedTo Jaya Bachchan,0.8781985938,1
Paloma Lopez-Fitzgerald isMarriedTo Noah Bennett,0.49740999939999997,1
Norodom Sihanouk produced My Village at Sunset,0.34250992539999997,1
Joseph Heller created Catch-22,0.7014061809000001,1
Dragan Nikolić isMarriedTo Milena Dravić,0.41483873130000004,1
Amrita Singh isMarriedTo Saif Ali Khan,0.5426337719,1
Leonard Woolf isMarriedTo Virginia Woolf,0.3425098658,1
Saeed Akhtar Mirza created Mohan Joshi Hazir Ho!,0.5173323154,1
Thutmose IV isMarriedTo Mutemwiya,0.9827275276,1
Leander Haußmann created Sonnenallee,0.4219068587,1
Steve Carell isMarriedTo Nancy Carell,1.3860924542,1
Debra McGrath isMarriedTo Colin Mochrie,0.420517385,1
Lilli Palmer isMarriedTo Rex Harrison,0.4474327564,1
Šarūnas Bartas created Few of Us,0.4413212836,1
Rosalind Chao isMarriedTo Simon Templeman,0.42764264350000003,1
Joe McStravick produced Murphy 771,0.9831851720999999,0
Marco Ferreri directed The Ape Woman,0.4166514277,1
Abel Gance directed J'accuse!  1938 film ,0.4373797774,1
Saovabha Bongsri isMarriedTo Chulalongkorn,0.4296900332,1
Kenneth Branagh directed Love's Labour's Lost  2000 film ,0.4088079929,1
Joe Martin  All My Children  hasChild Ruth Martin  All My Children ,0.3854900301,1
Hoyan Mok isMarriedTo Alex Fong  actor ,0.3425098658,1
Kenneth Branagh directed Henry V  1989 film ,0.34250992539999997,1
Emilio Fernández directed Flor Silvestre,0.6236963868,1
Luis Bayón Herrera directed Jettatore,0.49184465409999995,1
Peter Sollett produced Raising Victor Vargas,0.507876873,1
Sandra Goldbacher created Me Without You  film ,0.34250992539999997,1
Queen Sofía of Spain isMarriedTo Juan Carlos I of Spain,0.45625948909999997,1
Daniel C. Miller isLeaderOf Harrisburg  Pennsylvania,0.9827275276,1
Countess Palatine Anne Christine of Sulzbach isMarriedTo Charles Emmanuel III of Sardinia,0.41851234439999996,1
Burt Reynolds isMarriedTo Loni Anderson,0.4318557382,1
Héctor Soberón isMarriedTo Michelle Vieth,0.4153364301,1
Ingrid of Sweden isMarriedTo Frederick IX of Denmark,0.4274803698,1
Irving Thalberg isMarriedTo Norma Shearer,0.38493999840000004,1
Abel Gance directed Les Gaz mortels,0.5996409655,1
Michael Langone isKnownFor Recovery from Cults,0.41403225060000004,1
Dulce of Aragon isMarriedTo Sancho I of Portugal,0.41138201950000003,1
Ishirō Honda directed Destroy All Monsters,0.42764258380000003,1
Marshall Brickman created The Manhattan Project  film ,0.4954039156,1
Cornel West isKnownFor Race Matters,0.5110214949,1
Akhenaten isMarriedTo Nefertiti,0.4413212836,1
Suvadhana isMarriedTo Vajiravudh,0.42764258380000003,1
Maud of Savoy isMarriedTo Afonso I of Portugal,0.6545621157,1
Emilio Fernández directed Maclovia  1948 film ,0.42764258380000003,1
Jean-Pierre Bekolo produced Les Saignantes,0.42764258380000003,1
Sibila of Fortia isMarriedTo Peter IV of Aragon,0.0183418393,1
Marco Ferreri created I Love You  1986 film ,0.42764258380000003,1
Padma Lakshmi isMarriedTo Salman Rushdie,0.6309484839,1
Stephen V of Hungary isMarriedTo Elizabeth the Cuman,0.694501102,1
Stephen of England isMarriedTo Matilda of Boulogne,0.6944193244,1
Tzang Merwyn Tong directed A Wicked Tale,0.4313018918,1
Virginia Woolf isMarriedTo Leonard Woolf,0.416775465,1
Steven E. de Souza created Arnold's Wrecking Co.,0.4372947514,1
James Cruze isMarriedTo Betty Compson,0.4313018918,1
Abel Gance directed The Mask of Horror,0.44754686950000006,1
Neela Rasgotra isMarriedTo Ray Barnett,0.42764258380000003,1
Craig Ferguson created I'll Be There  film ,0.42764258380000003,1
Norodom Sihanouk produced An Ambition Reduced to Ashes,0.5701753497,1
James Cruze isMarriedTo Marguerite Snow,0.43463775520000003,1
Aishwarya Rai isMarriedTo Abhishek Bachchan,0.42135545609999997,1
Brooke English isMarriedTo Adam Chandler,0.4276423454,1
Rex Harrison isMarriedTo Kay Kendall,0.4318557382,1
Brian Benben isMarriedTo Madeleine Stowe,0.4346316457,1
Carol I of Romania isMarriedTo Elisabeth of Wied,0.8836733103,1
Mahidol Adulyadej isMarriedTo Srinagarindra,0.4439871311,1
Harley Cooper isMarriedTo Gus Aitoro,0.42764258380000003,1
Blair Cramer hasChild Todd Manning,0.34250992539999997,1
Camille Keaton isMarriedTo Meir Zarchi,0.34250992539999997,1
Marco Ferreri directed The Conjugal Bed,0.4464122653,1
Jacques Doillon directed Ponette,0.43543997409999996,1
Allan Steiger isMarriedTo Janelle Timmins,0.4366379976,1
Liang Sicheng isMarriedTo Lin Huiyin,0.43243059520000005,1
Joseph Warder wasBornIn Jeffersonville  Indiana,0.4439871311,1
Henri-Georges Clouzot isMarriedTo Véra Clouzot,0.39938259119999997,1
Antonio Vega isMarriedTo Jessica Buchanan,0.42764258380000003,1
Emma Thompson isMarriedTo Greg Wise,0.4185407758,1
Michelle Vieth isMarriedTo Héctor Soberón,0.5842393040999999,1
Jon Hall isMarriedTo Raquel Torres,0.42764258380000003,1
Harry Enfield produced Kevin & Perry Go Large,0.34250992539999997,0
Jacques Doillon directed The Hussy,0.4555718601,1
Zak Penn directed The Grand  film ,0.42764258380000003,1
Joey Buchanan isMarriedTo Kelly Cramer,0.6781491637,1
Alyce Faye Eichelberger isMarriedTo John Cleese,0.42764258380000003,1
Anna Rice Cooke isMarriedTo Charles Montague Cooke,0.5742427707,1
Max Jacoby created Dust  2009 film ,0.44738352299999995,1
Michael Tolkin directed The Rapture  film ,0.40754985810000005,1
Samuel Augustus Barnett isMarriedTo Henrietta Barnett,0.471540451,1
Caroline Ingalls isMarriedTo Charles Ingalls,0.4191691279,1
Elissa Ambrose hasChild Sarah Mlynowski,0.34250992539999997,1
Salman Rushdie isMarriedTo Padma Lakshmi,0.40105110409999994,1
Shuji Kataoka directed S&M Hunter,0.38382527229999996,1
Emilio Fernández directed Pueblerina,0.4268352985,1
Jack Lemmon isMarriedTo Felicia Farr,0.34250992539999997,1
Sirikit isMarriedTo Bhumibol Adulyadej,0.4432447255,1
Nancy Juvonen isMarriedTo Jimmy Fallon,0.34250992539999997,1
Michele Lupo directed The Master Touch,0.9669585228,1
Bernd von Beyenbach isMarriedTo Carla von Lahnstein,0.9347851872,1
Gustaf VI Adolf of Sweden isMarriedTo Princess Margaret of Connaught,0.42764258380000003,1
Harley Cooper hasChild Phillip Spaulding,0.42764258380000003,1
Vilsoni Hereniko produced The Land Has Eyes,0.34250992539999997,1
Amenhotep III isMarriedTo Tiye,0.39227566119999996,1
Phyllis Logan isMarriedTo Kevin McNally,0.4203598499,1
Savang Vadhana isMarriedTo Chulalongkorn,0.9850686789,1
Norodom Sihanouk directed An Ambition Reduced to Ashes,0.3425098658,1
Meir Zarchi isMarriedTo Camille Keaton,0.4158948064,1
Prince René of Bourbon-Parma isMarriedTo Princess Margaret of Denmark,0.4949637353,1
Paul Auster directed Lulu on the Bridge,0.420517385,1
Bersheba Leighton Fristoe isMarriedTo Henry Washington Younger,0.4695816636,1
Joachim Murat isMarriedTo Caroline Bonaparte,0.42764258380000003,1
Donald Knuth created TeX,0.34250992539999997,1
Abel Gance directed The Zone of Death,0.5507027507,1
George V of the United Kingdom isMarriedTo Mary of Teck,0.8552851676000001,1
Marco Ferreri created El Cochecito,0.8791208565,1
Mary of Teck isMarriedTo George V of the United Kingdom,0.42764258380000003,1
Sandra Goldbacher created The Governess,0.6704207659,1
Albert II of Belgium isMarriedTo Queen Paola of Belgium,0.42764258380000003,1
Wenceslaus II of Bohemia isMarriedTo Judith of Habsburg,1.242977053,1
Joe McStravick created Murphy 771,0.982727468,1
Alan Alda isMarriedTo Arlene Alda,0.3843609095,1
Maurice Cloche created Peppino e Violetta,0.9675983787000001,1
Bill Condon created Dreamgirls  film ,0.43338122960000003,1
Germanicus isMarriedTo Agrippina the Elder,0.4066321254,1
Lucien Hubbard directed Rose-Marie  1928 film ,0.4079977572,1
Jean-Pierre Bekolo created Les Saignantes,0.42764258380000003,1
Bert Haanstra created Fanfare  film ,0.42764258380000003,1
Tamiliam Subas created Vanni Mouse,0.5054743886,1
Prince Henry of Battenberg isMarriedTo Princess Beatrice of the United Kingdom,0.4860706031,1
Philip I of Castile isMarriedTo Joanna of Castile,0.4181512892,1
Camille Keaton isMarriedTo Sidney Luft,0.42764258380000003,1
Allan Steiger isMarriedTo Christine Rodd,0.4221356511,1
Archduchess Theresa of Austria  b. 1931  isMarriedTo Prince Rasso of Bavaria,0.34250992539999997,1
Kim Timmins isMarriedTo Janelle Timmins,0.34250992539999997,1
Brian Baker  actor  isMarriedTo Terry Farrell  actress ,0.42764258380000003,1
Vic Morrow created A Man Called Sledge,0.6545621157,1
Victor Salva directed Clownhouse,0.41897177700000005,1
Terry Farrell  actress  isMarriedTo Brian Baker  actor ,0.3988951445,1
Jaromil Jireš directed The Cry  1963 film ,0.4251219928,1
Clint Buchanan isMarriedTo Nora Hanen,0.34250992539999997,1
Prince Valdemar of Denmark isMarriedTo Princess Marie of Orléans  1865–1909 ,0.5007817149,1
Al Pacino created Looking for Richard,0.3854900301,0
Henry IV of France isMarriedTo Marie de' Medici,0.4467203617,1
Isabella I of Castile isMarriedTo Ferdinand II of Aragon,0.47998136280000003,1
Dudley Moore isMarriedTo Tuesday Weld,0.42764249439999996,1
Harley Cooper isMarriedTo Phillip Spaulding,1.0779486597,1
Greg Wise isMarriedTo Emma Thompson,0.4177514613,1
Martin Lawrence produced You So Crazy,0.764901042,1
Dominique Deruddere created Everybody's Famous!,0.5578237175999999,1
Will Self isMarriedTo Deborah Orr,0.4107450843,1
JR Chandler hasChild Marissa Tasker,0.6870574951,1
Christopher Knight isMarriedTo Adrianne Curry,0.42764258380000003,1
Maria Carolina of Austria isMarriedTo Ferdinand I of the Two Sicilies,0.34250992539999997,1
Adelaide of Saxe-Meiningen isMarriedTo William IV of the United Kingdom,0.4402449429,1
Emilio Estevez directed The War at Home  film ,0.4106097221,1
Ward Kimball directed Man in Space,0.425349474,1
Bruce Willis isMarriedTo Emma Heming,0.39938259119999997,1
Maria Josepha of Austria isMarriedTo Augustus III of Poland,0.42764258380000003,1
Jamil Dehlavi directed The Blood of Hussain,0.5185357928000001,1
Juana Enríquez isMarriedTo John II of Aragon,0.42764258380000003,1
Sylvia Anderson isMarriedTo Gerry Anderson,0.38493999840000004,1
Louis XI of France isMarriedTo Charlotte of Savoy,0.4163707495,1
Cliff Robertson actedIn J. W. Coop,0.34250992539999997,1
Isabel Coixet created The Secret Life of Words,0.7456233501,1
Daniel Rodney diedIn Lewes  Delaware,0.42764258380000003,1
Abel Gance directed La Digue  film ,0.49849015469999997,1
Hermann Einstein isMarriedTo Pauline Koch,0.679006815,1
Charles III of Spain isMarriedTo Maria Amalia of Saxony,0.42764258380000003,1
Margaret Leighton isMarriedTo Laurence Harvey,0.5376424789,1
Daniel Rodney wasBornIn Lewes  Delaware,0.4208533764,1
David Dhawan created Taaqatwar,0.41619220380000005,1
Emilio Fernández created Río Escondido  1948 film ,0.4321557581,1
Deborah Orr isMarriedTo Will Self,0.4048678875,1
King Vidor directed Love Never Dies  1921 film ,0.9669585228,1
Marco Ferreri created The Story of Piera,0.8394492269,1
