triple,stv,truth
athlete kevincash athleteplayssport sport baseball,0.030913258,1
personmexico brandonphillips athleteplayssport sport baseball,0.4276425838,1
athlete kenjijohjima athleteplaysinleague sportsleague mlb,0.4276426435,1
personmexico lastingsmilledge athleteplaysforteam sportsteam newyorkmets,0.4313019216,1
athlete kerrycollins athleteledsportsteam sportsteam titans,0.3276425838,0
coach johnmaine athleteplayssport sport baseball,0.4143872857,1
athlete conorjackson athleteledsportsteam sportsteam diamondbacks,0.4257873893,1
sportsleague mlb leaguestadiums stadiumoreventvenue yankeestadium,0.4257873893,1
athlete cristhianmartinez athleteplayssport sport baseball,0.4276425838,1
sportsteam neworleanssaints teamplaysinleague sportsleague nfl,0.4276425838,1
athlete ryantheriot athleteplaysinleague sportsleague mlb,0.4003387392,1
personasia brettgardner athleteplaysforteam sportsteam chicagocubs,0.4276425838,0
athlete andrayblatche athleteledsportsteam sportsteam washingtonwizards,0.4276425838,1
athlete bradausmus athleteplayssport sport baseball,0.4474327564,1
sportsteam capitals teamhomestadium stadiumoreventvenue verizoncenter,0.5289373398,1
athlete brianroberts athleteplaysforteam sportsteam orioles,0.4661594331,1
coach mattguerrier athleteplaysinleague sportsleague mlb,0.4209414423,1
athlete joemays athleteplayssport sport baseball,0.4085102677,1
sportsteam bostonceltics teamhomestadium stadiumoreventvenue tdbanknorthgarden,0.4105223119,1
athlete mussina athleteplaysforteam sportsteam newyorkyankees,0.4402164221,1
athlete trentedwards athleteplaysforteam sportsteam bills,0.0183417797,0
sport baseball sportusesstadium stadiumoreventvenue historicfenwaypark,0.4190083146,1
athlete chipperjones athleteledsportsteam sportsteam atlantabraves,0.7170047164,1
athlete bradeldred athleteplayssport sport baseball,0.4116343558,1
sportsteam pirates teamplaysinleague sportsleague mlb,0.4334958494,1
athlete yunelescobar athleteplayssport sport baseball,0.4666101336,1
athlete briangiles athleteplayssport sport baseball,0.4474327564,1
coach petecarroll coachesteam sportsteam usc,0.372669518,1
athlete kurtbusch athleteplaysforteam sportsteam baltimorecolts,0.4951241612,1
sportsleague nfl leaguestadiums stadiumoreventvenue lambeaufield,0.4258260131,1
personmexico clintbarmes athleteplaysinleague sportsleague mlb,0.4270198047,1
athlete juliofranco athleteplaysinleague sportsleague mlb,0.5654275417,1
athlete wilsonchandler athleteledsportsteam sportsteam knicks,0.4185357928,0
athlete philhughes athleteplaysinleague sportsleague mlb,0.4289426208,1
personmexico chrissampson athleteplayssport sport baseball,0.4276425838,1
personmexico marianorivera athleteplaysinleague sportsleague mlb,0.7025437951,1
athlete stevecarlton athleteplaysinleague sportsleague mlb,0.142035985,0
personmexico jameswhite athleteledsportsteam sportsteam chicagobulls,0.4470738173,0
athlete jimrice athleteledsportsteam sportsteam bostonred,0.4276427925,1
athlete bradradke athleteplaysinleague sportsleague mlb,0.4594423771,1
athlete dirknowitzki athleteledsportsteam sportsteam mavericks,0.4328525066,1
athlete chaseungbaek athleteplaysinleague sportsleague mlb,0.4276423454,1
sportsteam steelers teamhomestadium stadiumoreventvenue heinzfield,0.4830569327,1
athlete roycering athleteplayssport sport baseball,0.4276425838,1
sportsleague nfl leaguestadiums stadiumoreventvenue gillettestadium,0.4453090131,1
athlete patneshek athleteplaysinleague sportsleague mlb,0.3957529068,1
athlete trentgreen athleteledsportsteam sportsteam rams,0.4545196891,1
athlete claudiovargas athleteplaysinleague sportsleague mlb,0.4166258872,1
sportsleague mlb leaguestadiums stadiumoreventvenue turnerfield,0.4251219928,1
athlete joedimaggio athleteplaysinleague sportsleague mlb,0.4538307786,0
sportsteam auburntigers teamplaysinleague sportsleague ncaa,0.4061078537,1
sportsleague nba leaguestadiums stadiumoreventvenue neworleansarena,0.5163173676,1
sportsleague mlb leaguestadiums stadiumoreventvenue dodgerstadium,0.4276425838,1
athlete linaskleiza athleteplaysforteam sportsteam nuggets,0.4276425838,1
sportsleague nba leaguestadiums stadiumoreventvenue rosegardenarena,0.4335803986,1
athlete jasonphillips athleteplayssport sport baseball,0.4474327564,1
athlete nady athleteledsportsteam sportsteam newyorkyankees,0.3854899704,1
coach mattguerrier athleteplayssport sport baseball,0.4063877165,1
athlete oscarvillarreal athleteplayssport sport baseball,0.4542659223,1
personmexico vladimirguerrero athleteplaysforteam sportsteam anaheimangels,0.4276426435,1
athlete jeffkarstens athleteplaysinleague sportsleague mlb,0.9070070386,1
athlete johansantana athleteplaysinleague sportsleague mlb,0.4172034264,1
athlete gaylordperry athleteplayssport sport baseball,0.4480448067,1
sportsleague nfl leaguestadiums stadiumoreventvenue cowboysstadium,0.4177842438,1
athlete samardosamuels athleteledsportsteam sportsteam louiscardinals,0.4106097519,1
athlete dmitriyoung athleteplayssport sport baseball,0.4106097519,1
athlete briangiles athleteledsportsteam sportsteam sandiegochargers,0.430123806,1
sportsteam redskins teamplaysinleague sportsleague nfl,0.4276425838,1
athlete mikecameron athleteplaysinleague sportsleague mlb,0.4224498272,1
athlete jeremyhermida athleteledsportsteam sportsteam marlins,0.4052715898,1
athlete josereyes athleteledsportsteam sportsteam newyorkmets,0.4096850157,1
sportsteam clippers teamplaysinleague sportsleague nba,0.4276426435,1
athlete bradpenny athleteplayssport sport baseball,0.4276425838,1
sportsteam rams teamhomestadium stadiumoreventvenue edwardjonesdome,0.4678767323,1
personmexico gregbiffle athleteplaysforteam sportsteam dodgers,0.4146520197,1
athlete mikecameron athleteplaysforteam sportsteam brewers,0.4321393967,1
sportsteam losangeleslakers teamplaysinleague sportsleague nba,0.4321393371,1
coach ryanspilborghs athleteplayssport sport baseball,0.4276425838,1
athlete princefielder athleteplayssport sport baseball,0.5510798097,1
personmexico toddcoffey athleteplaysinleague sportsleague mlb,0.4390053749,1
coach kevinyoukilis athleteplayssport sport baseball,0.4274127483,1
athlete seanhenn athleteplaysinleague sportsleague mlb,0.5348356962,1
athlete derosa athleteplaysforteam sportsteam chicagocubs,0.3849399388,1
athlete brianbass athleteplayssport sport baseball,0.4276426435,1
athlete markteixeira athleteplaysinleague sportsleague mlb,0.4274803698,1
athlete kipwells athleteplayssport sport baseball,0.4253696799,1
sportsleague ncaa leaguestadiums stadiumoreventvenue rossadestadium,0.4065217078,1
athlete joedimaggio athleteplayssport sport baseball,0.4390424788,1
athlete andysonnanstine athleteplayssport sport baseball,0.4213554561,1
athlete alanembree athleteplaysinleague sportsleague mlb,0.3849399984,1
athlete rickvandenhurk athleteplayssport sport baseball,0.4276425838,1
coach joeborowski athleteplaysinleague sportsleague mlb,0.0159104355,1
personmexico coreyhart athleteplaysinleague sportsleague mlb,0.4489734173,1
male alexrios athleteplayssport sport baseball,0.4255886972,1
coach jeffsamardzija athleteplayssport sport baseball,0.4545196891,1
athlete clameredith athleteplayssport sport baseball,0.4276425838,1
athlete jameycarroll athleteplayssport sport baseball,0.4276426136,1
athlete ericgordon athleteledsportsteam sportsteam clippers,0.4956397116,1
personmexico mickeycochrane athleteplayssport sport baseball,0.4245533347,1
athlete joemorgan athleteplaysinleague sportsleague mlb,0.4660900533,1
sportsteam alabamacrimsontide teamhomestadium stadiumoreventvenue bryantdenny,0.4143873155,1
athlete jongarland athleteplaysinleague sportsleague mlb,0.6806240082,1
athlete philnevin athleteplaysinleague sportsleague mlb,0.4134325087,1
sportsteam losangeleslakers teamhomestadium stadiumoreventvenue staplescenter,0.3854900599,1
athlete mattryan athleteledsportsteam sportsteam bostoncollege,0.4163707197,1
athlete amarestoudemire athleteplaysforteam sportsteam suns,0.4433383048,1
athlete jimrice athleteplayssport sport baseball,0.4693466723,1
athlete philhughes athleteplayssport sport baseball,0.4319685996,1
athlete ronnycedeno athleteplayssport sport baseball,0.468024075,1
athlete pedromartinez athleteplayssport sport baseball,0.4587928057,1
athlete andreabargnani athleteplaysforteam sportsteam raptors,0.4768230319,1
athlete goosegossage athleteplayssport sport baseball,0.4276425838,1
personmexico ryanchurch athleteplaysforteam sportsteam newyorkmets,0.4976247549,1
athlete otisnixon athleteplayssport sport baseball,0.4154197276,1
coach horacioramirez athleteplaysinleague sportsleague mlb,0.4244270027,1
coach derrickturnbow athleteplayssport sport baseball,0.4324305952,1
personmexico adamlaroche athleteplayssport sport baseball,0.4372947514,1
sportsleague nba leaguestadiums stadiumoreventvenue timewarnercableamphitheater,0.0654562116,0
athlete evanmeek athleteplaysinleague sportsleague mlb,0.613586247,1
athlete joeblanton athleteplaysinleague sportsleague mlb,0.4352600574,1
coach sethsmith athleteplaysinleague sportsleague mlb,0.431997627,1
sportsteam magic teamhomestadium stadiumoreventvenue amwayarena,0.4813996553,1
athlete vladimirradmanovic athleteplaysforteam sportsteam losangeleslakers,0.4357682168,1
athlete justinmorneau athleteledsportsteam sportsteam twins,0.431997627,1
athlete jalenrose athleteplaysinleague sportsleague mlb,0.4010511041,1
athlete patneshek athleteplayssport sport baseball,0.4276425838,1
athlete hidekiokajima athleteledsportsteam sportsteam newyorkyankees,0.5916664004,1
coach josejuanbarea athleteledsportsteam sportsteam cavaliers,0.8926930428,1
athlete dustinpedroia athleteplaysinleague sportsleague mlb,0.4557040632,1
athlete mattflynn athleteplaysinleague sportsleague mlb,0.3854900301,0
sportsteam bills teamplaysinleague sportsleague nfl,0.4444671571,1
athlete carsonpalmer athletehomestadium stadiumoreventvenue paulbrownstadium,0.4475468695,1
sportsleague nba leaguestadiums stadiumoreventvenue tdbanknorthgarden,0.4276426435,1
athlete jimleyritz athleteplaysinleague sportsleague mlb,0.4203598499,1
athlete cococrisp athleteplaysinleague sportsleague mlb,0.3726695776,1
personmexico khalilgreene athleteledsportsteam sportsteam sandiegochargers,0.4076425838,0
personmexico adriangonzalez athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete rajonrondo athleteledsportsteam sportsteam bostonceltics,0.4163707495,1
athlete jasonmotte athleteplaysinleague sportsleague mlb,0.0183418393,1
athlete philiprivers athleteledsportsteam sportsteam sandiegochargers,0.4063876867,1
athlete movaughn athleteplaysinleague sportsleague mlb,0.4177514613,1
athlete randyjohnson athleteplaysinleague sportsleague mlb,0.4276425838,1
coach horacioramirez worksfor sportsteam redsox,0.4148673117,1
athlete danfouts athleteplaysforteam sportsteam sandiegochargers,0.4276425838,1
athlete nolanryan athleteplayssport sport baseball,0.4276425838,1
athlete noahlowry athleteledsportsteam sportsteam n1985chicagobears,0.345820868,0
personmexico mattdiaz athleteplayssport sport baseball,0.4256930053,1
personmexico raulvaldes athleteplayssport sport baseball,0.4276425838,1
athlete shaq athleteledsportsteam sportsteam suns,0.3854900301,1
athlete raferalston athleteplaysforteam sportsteam rockets,0.418163985,1
coach paulbyrd athleteplaysinleague sportsleague mlb,0.4897687435,1
personmexico mattkemp athleteplayssport sport baseball,0.5098163486,1
athlete kevinbrown athleteplayssport sport baseball,0.4044358432,1
sportsteam clevelandbrowns teamhomestadium stadiumoreventvenue clevelandbrownsstadium,0.4276425838,1
athlete micahowings athleteplaysinleague sportsleague mlb,0.5499971509,1
athlete alantrammell athleteplayssport sport baseball,0.4276425838,1
personmexico caseykotchman athleteplayssport sport baseball,0.4244270325,1
athlete justinverlander athleteplaysinleague sportsleague mlb,0.414283067,1
athlete jesselitsch athleteplaysinleague sportsleague mlb,0.4808061123,1
personmexico jorgeposada athleteplaysinleague sportsleague mlb,0.4802318513,1
sportsteam knicks teamplaysinleague sportsleague nba,0.4393496811,1
athlete mikegonzalez athleteplayssport sport baseball,0.4594423771,1
sportsteam clevelandindians teamplaysinleague sportsleague mlb,0.4276426733,1
athlete cococrisp athleteplayssport sport baseball,0.4153741896,1
athlete stevecarlton athleteplayssport sport baseball,0.4276426435,1
coach mikemacdougal athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete trentedwards athleteledsportsteam sportsteam bills,0.4177514613,1
sportsleague mlb leaguestadiums stadiumoreventvenue petcopark,0.4849947989,1
athlete zackgreinke athleteplaysinleague sportsleague mlb,0.6545621157,1
athlete adrianbeltre athleteledsportsteam sportsteam seattlemariners,0.1088840365,1
athlete scotthairston athleteplaysinleague sportsleague mlb,0.4106097221,1
personmexico franciscogarcia athleteplayssport sport baseball,0.5158090591,1
athlete carlospena athleteledsportsteam sportsteam tampabaydevilrays,0.4231097996,1
athlete bjupton athleteplaysinleague sportsleague mlb,0.4143873155,1
athlete adrianbeltre athleteplaysforteam sportsteam seattlemariners,0.4453456998,1
athlete ccsabathia athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete rajonrondo athleteplaysforteam sportsteam bostonceltics,0.4944666922,1
athlete sergioromo athleteplaysinleague sportsleague mlb,0.8979751468,1
personmexico morganensberg athleteplayssport sport baseball,0.4276425838,1
personmexico jameswhite athletehomestadium stadiumoreventvenue unitedcenter,0.5045385361,1
personmexico luiscastillo athleteplaysinleague sportsleague mlb,0.4640536606,1
personmexico carlosbeltran athleteplaysforteam sportsteam newyorkmets,0.4276425838,1
athlete kirkhinrich athleteledsportsteam sportsteam chicagobulls,0.4227363467,1
coach briansanches athleteplayssport sport baseball,0.3988951743,1
coach brianbruney athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico gregbiffle athleteledsportsteam sportsteam dodgers,0.4176021516,1
personmexico vernonwells athleteledsportsteam sportsteam bluejays,0.4276425838,1
personmexico joeinglett athleteplaysinleague sportsleague mlb,0.4057770371,1
sportsteam tampabayrays teamplaysinleague sportsleague mlb,0.6785395741,1
athlete rossgload athleteplayssport sport baseball,0.4276425838,1
athlete eddiemathews athleteplayssport sport baseball,0.4319302142,1
athlete noahlowry athleteplaysforteam sportsteam n1985chicagobears,0.4148387313,0
athlete mattwilliams athleteplaysinleague sportsleague mlb,0.4203598499,1
athlete santiagocasilla athleteplaysinleague sportsleague mlb,0.5263696909,1
athlete paulmaholm athleteplaysinleague sportsleague mlb,0.4219574928,1
athlete hakimwarrick athleteledsportsteam sportsteam reds,0.3993825912,0
athlete kevinmillar athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete davidortiz athleteplaysforteam sportsteam redsox,0.4134325087,1
coach joseceda athleteplaysinleague sportsleague mlb,0.4633438587,1
athlete estebanloaiza athleteplaysinleague sportsleague mlb,0.4276426435,1
coach horacioramirez athleteledsportsteam sportsteam redsox,0.4276427329,1
athlete xaviernady athleteledsportsteam sportsteam newyorkyankees,0.4467203617,1
athlete davidortiz athleteplayssport sport baseball,0.4163707495,1
personmexico carlosbeltran athleteplayssport sport baseball,0.4276425838,1
personmexico michaelbarrett athleteplayssport sport baseball,0.7334579825,1
athlete adambostick athleteplayssport sport baseball,0.4276425838,1
personmexico danuggla athleteledsportsteam sportsteam marlins,0.4276425838,1
personmexico nickpunto athleteplayssport sport baseball,0.4211134315,1
athlete luisvalbuena athleteplayssport sport baseball,0.4276425838,1
personmexico jasonfrasor athleteplayssport sport baseball,0.4276426733,1
athlete jaketsakalidis athleteplayssport sport baseball,0.4276425838,0
athlete jeffkent athleteplaysforteam sportsteam dodgers,0.4276425838,1
sportsteam wisconsinbadgers teamhomestadium stadiumoreventvenue camprandallstadium,0.4276423454,1
athlete jimjohnson athleteplayssport sport baseball,0.5842850208,1
athlete davidprice athleteplaysforteam sportsteam jazz,0.2614673734,0
athlete markbuehrle athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico jackmorris athleteplaysinleague sportsleague mlb,0.4276426435,1
personmexico shanevictorino athleteplayssport sport baseball,0.4210639894,1
athlete jeffnelson athleteplayssport sport baseball,0.4144337773,1
athlete kengriffeyjr athleteledsportsteam sportsteam reds,0.4093002081,1
personmexico brianbannister athleteplaysinleague sportsleague mlb,0.8926930428,1
personmexico chrisiannetta athleteplaysinleague sportsleague mlb,0.0334255755,1
athlete mikerabelo athleteplayssport sport baseball,0.5500075817,1
athlete honuswagner athleteplaysinleague sportsleague mlb,0.4372947514,1
sportsleague mlb leaguestadiums stadiumoreventvenue jacobsfield,0.4276426435,1
athlete mikerabelo athleteplaysinleague sportsleague mlb,0.4373797476,1
athlete cj+AF8AXw-wilson athleteplaysinleague sportsleague mlb,0.3854900301,1
athlete timredding athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete dexterfowler athleteplayssport sport baseball,0.4408161044,1
athlete samardosamuels athleteplaysforteam sportsteam louiscardinals,0.0453933001,0
athlete otisnixon athleteplaysinleague sportsleague mlb,0.4333811402,1
personmexico nickpunto athleteledsportsteam sportsteam twins,0.4134325385,1
athlete kosukefukudome athleteplayssport sport baseball,0.3849399984,1
athlete baberuth athleteplaysforteam sportsteam newyorkyankees,0.3113820195,0
athlete chadqualls athleteplayssport sport baseball,0.5185357332,1
athlete jaysonwerth athleteplaysinleague sportsleague mlb,0.427351743,1
personmexico jameswhite athleteplaysforteam sportsteam chicagobulls,0.4248111844,1
personafrica troysmith athleteplaysforteam sportsteam baltimorecolts,0.3474327564,0
athlete andruwjones athleteplaysinleague sportsleague mlb,0.4267504215,1
coach scottschoeneweis athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam milwaukeebucks teamhomestadium stadiumoreventvenue bradleycenter,0.4211134315,1
sportsteam heat teamplaysinleague sportsleague nba,0.4276425838,1
athlete jasonmichaels athleteplaysinleague sportsleague mlb,0.4254615307,1
athlete orlandocabrera athleteplayssport sport baseball,0.4143873155,1
athlete jasonphillips athleteplaysinleague sportsleague mlb,0.4113820195,1
sportsteam st+AF8AXwBf-louiscardinals teamhomestadium stadiumoreventvenue buschmemorialstadium,0.4229846895,1
personmexico ubaldojimenez athleteplaysinleague sportsleague mlb,0.4069062769,1
athlete jimjohnson athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete pedroalvarez athleteplaysinleague sportsleague mlb,0.4003387988,1
athlete gavinfloyd athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jamesloney athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete vicentepadilla athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete tonysipp athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico colehamels athleteplayssport sport baseball,0.4276425838,1
sportsteam atlantahawks teamplaysinleague sportsleague nba,0.4009290338,1
athlete jasoncampbell athleteplaysforteam sportsteam redskins,0.4276425838,1
athlete woodywilliams athleteplaysinleague sportsleague mlb,0.4503163993,1
personmexico franciscogarcia athleteplaysinleague sportsleague mlb,0.015907228,1
personmexico davidragan athleteplayssport sport baseball,0.4162947369,0
sportsteam torontobluejays teamhomestadium stadiumoreventvenue rogerscentre,0.4143873155,1
athlete damonhuard athleteledsportsteam sportsteam kansascitychiefs,0.4063991535,1
sportsteam milwaukeebrewers teamplaysinleague sportsleague mlb,0.4223198891,1
athlete dennybautista athleteplayssport sport baseball,0.4626028538,1
athlete brettfavre athleteplaysforteam sportsteam newyorkjets,0.112372683,0
athlete akinoriiwamura athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete garysheffield athleteplayssport sport baseball,0.4276425838,1
athlete vinceyoung athleteplaysforteam sportsteam titans,0.4622468948,1
athlete michaelcuddyer athleteplayssport sport baseball,0.4276425838,1
personmexico curtisgranderson athleteplayssport sport baseball,0.4350551665,1
athlete nickswisher athleteplaysinleague sportsleague mlb,0.4474327564,1
athlete timwakefield athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete xaviernady athleteplayssport sport baseball,0.4276425838,1
personmexico jorgesosa athleteplayssport sport baseball,0.4474327564,1
personmexico joeinglett athleteplayssport sport baseball,0.4199118316,1
sportsteam utahjazz teamplaysinleague sportsleague nba,0.4177514613,1
coach kevinyoukilis athleteplaysforteam sportsteam redsox,0.4597238004,1
sportsleague nba leaguestadiums stadiumoreventvenue bradleycenter,0.4316927791,1
athlete jasonisringhausen athleteplayssport sport baseball,0.4304200113,1
sportsleague mlb leaguestadiums stadiumoreventvenue coorsfield,0.4276425838,1
athlete carlospena athleteplaysforteam sportsteam tampabaydevilrays,0.3854900301,1
personmexico chienmingwang athleteplaysinleague sportsleague mlb,0.7292645574,1
sportsteam denvernuggets teamhomestadium stadiumoreventvenue pepsicenter,0.4276425838,1
athlete sergiomitre athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete bradausmus athleteplaysinleague sportsleague mlb,0.4248111844,1
athlete frankrobinson athleteplaysinleague sportsleague mlb,0.4200050235,1
athlete ryanfreel athleteplaysforteam sportsteam reds,0.4013397992,1
personmexico ericdickerson athleteplaysforteam sportsteam louiscardinals,0.4276425838,0
athlete wadeboggs athleteplayssport sport baseball,0.7457501292,1
athlete mattryan athleteplaysforteam sportsteam bostoncollege,0.4276425838,1
personmexico jefffrancis athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete mattlindstrom athleteplayssport sport baseball,0.4140121341,1
athlete jp+AF8AXw-arencibia athleteledsportsteam sportsteam bills,0.2276424944,0
personafrica troysmith athleteledsportsteam sportsteam baltimorecolts,0.4076425838,0
athlete juliofranco athleteplaysforteam sportsteam redsox,0.4292186141,0
athlete davidherndon athleteplaysinleague sportsleague mlb,0.6772913933,1
sportsteam minnesotavikings teamplaysinleague sportsleague nfl,0.4931788445,1
athlete jrrussell athleteplaysforteam sportsteam oaklandraiders,0.4191691279,0
personmexico mattcapps athleteplaysinleague sportsleague mlb,0.4154197276,1
athlete dwyanewade athleteledsportsteam sportsteam heat,0.4800439775,1
athlete koyiehill athleteplayssport sport baseball,0.9814739823,1
athlete chaddurbin athleteplaysinleague sportsleague mlb,0.4321557581,1
personmexico curtisgranderson athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico alfonsosoriano athleteplayssport sport baseball,0.4276425838,1
personmexico johnnydamon athleteplaysinleague sportsleague mlb,0.4058551788,1
personus kobebryant athleteplaysforteam sportsteam losangeleslakers,0.4673531651,1
athlete robinventura athleteplaysinleague sportsleague mlb,0.3854900599,1
athlete thome athleteplaysinleague sportsleague mlb,0.4319654405,1
athlete dustinpedroia athleteledsportsteam sportsteam redsox,0.4319654405,1
personmexico joeygathright athleteplayssport sport baseball,0.3772680461,1
athlete davidherndon athleteplayssport sport baseball,0.4334254861,1
athlete brianroberts athleteplayssport sport baseball,0.4759465158,1
athlete bjupton athleteplayssport sport baseball,0.4168221056,1
personmexico vernonwells athleteplaysforteam sportsteam bluejays,0.521990478,1
athlete ichirosuzuki athleteplaysforteam sportsteam seattlemariners,0.4276425838,1
sportsteam ducks teamhomestadium stadiumoreventvenue hondacenter,0.4213554561,1
personmexico jorgeposada athleteplayssport sport baseball,0.5979625583,1
athlete nickmasset athleteplayssport sport baseball,0.4276425838,1
athlete tomseaver athleteplayssport sport baseball,0.4276425838,1
sportsleague mlb leaguestadiums stadiumoreventvenue greatamericanballpark,0.4191691279,1
athlete santiagocasilla athleteplayssport sport baseball,0.4276425838,1
athlete rossgload athleteplaysinleague sportsleague mlb,0.5169204473,1
personmexico khalilgreene athleteplaysforteam sportsteam sandiegochargers,0.4128672409,0
sportsteam liverpool teamhomestadium stadiumoreventvenue anfield,0.4143873155,1
athlete bartstarr athleteledsportsteam sportsteam packers,0.4475468695,1
athlete aj+AF8AXw-burnett athleteplaysinleague sportsleague mlb,0.4105223119,1
athlete juanpie athleteplaysforteam sportsteam marlins,0.4589241743,1
sportsteam charlottebobcats teamplaysinleague sportsleague nba,0.4148387909,1
athlete jojoreyes athleteplayssport sport baseball,0.5221717954,1
athlete rondellwhite athleteplayssport sport baseball,0.4919268191,1
athlete briangiles athleteplaysinleague sportsleague mlb,0.4213554561,1
athlete carlospena athleteplaysinleague sportsleague mlb,0.3860255778,1
athlete josecalderon athleteledsportsteam sportsteam raptors,0.3276426733,0
sportsteam detroittigers teamhomestadium stadiumoreventvenue comerica,0.5853471756,1
athlete davidjustice athleteplayssport sport baseball,0.4276425838,1
athlete richardhamilton athleteplaysforteam sportsteam fortwaynepistons,0.4274803698,0
athlete migueltejada athleteplaysforteam sportsteam houstonastros,0.4069957066,0
athlete josereyes athleteplaysforteam sportsteam newyorkmets,0.3769957066,0
athlete morrispeterson athleteledsportsteam sportsteam raptors,0.6761689186,1
personmexico ericdickerson athleteledsportsteam sportsteam louiscardinals,0.4242798984,0
personmexico bradhawpe athleteplayssport sport baseball,0.3959402144,1
athlete andruwjones athleteplayssport sport baseball,0.4276425838,1
coach randorbierd athleteplayssport sport baseball,0.4276425838,1
athlete favre athleteledsportsteam sportsteam newyorkjets,0.4276425838,1
personmexico melkycabrera athleteledsportsteam sportsteam newyorkyankees,0.4176426733,0
athlete michaelcuddyer athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam sacramentokings teamplaysinleague sportsleague nba,0.5228323936,1
athlete johansantana athleteledsportsteam sportsteam newyorkmets,0.4276425838,1
athlete bosh athleteledsportsteam sportsteam raptors,0.4503163397,1
athlete mattlawton athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete sergiomitre athleteplayssport sport baseball,0.4796205461,1
athlete ryanshealy athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jaysonwerth athleteplayssport sport baseball,0.4324305952,1
personmexico lukescott athleteplaysinleague sportsleague mlb,0.4143873155,1
athlete brianschneider athleteplaysinleague sportsleague mlb,0.4134325087,1
athlete montaellis athleteledsportsteam sportsteam goldenstatewarriors,0.4276425838,1
coach tonydungy coachesteam sportsteam colts,0.4521664083,1
athlete migueltejada athleteledsportsteam sportsteam houstonastros,0.3155699313,0
athlete dougdavis athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jamesshields athleteplaysinleague sportsleague mlb,0.4276425838,1
coach jj+AF8AXw-hardy athleteplaysforteam sportsteam brewers,0.2276423454,0
sportsteam redwings teamhomestadium stadiumoreventvenue joelouisarena,0.4148673415,1
athlete kerrywood athleteplaysinleague sportsleague mlb,0.5158090591,1
athlete andrayblatche athleteplaysforteam sportsteam washingtonwizards,0.4197859478,0
athlete hunterpence athleteplayssport sport baseball,0.4393096566,1
personmexico javierlopez athleteplaysinleague sportsleague mlb,0.2034325087,1
athlete daveroberts athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam colts teamplaysinleague sportsleague nfl,0.4470141828,1
athlete davidjustice athleteledsportsteam sportsteam atlantabraves,0.4276425838,1
personmexico lastingsmilledge athleteplayssport sport baseball,0.4276425838,1
athlete dustinackley athleteplayssport sport baseball,0.4070726931,1
sportsteam pittsburghpenguins teamhomestadium stadiumoreventvenue mellonarena,0.4276425838,1
coach faustocarmona athleteplaysinleague sportsleague mlb,0.4148387313,1
sportsteam reds teamhomestadium stadiumoreventvenue greatamericanballpark,0.4649315178,1
athlete bradeldred athleteplaysinleague sportsleague mlb,0.4475468695,1
sportsteam lsu teamhomestadium stadiumoreventvenue tigerstadium,0.4276425838,1
athlete freddygarcia athleteplayssport sport baseball,0.4475862384,1
athlete timwakefield athleteplayssport sport baseball,0.4346316457,1
sportsteam tampabaydevilrays teamplaysinleague sportsleague mlb,0.4784650207,1
athlete chriswebber athleteplaysforteam sportsteam sixers,0.4076425838,0
athlete benroethlisberger athleteledsportsteam sportsteam steelers,0.7620705366,1
personasia brettgardner athleteplaysinleague sportsleague mlb,0.5664188266,1
athlete jairjurrjens athleteplayssport sport baseball,0.4245181382,1
personmexico mickeycochrane athleteplaysinleague sportsleague mlb,0.4213554561,1
personmexico dj+AF8AXw-mbenga worksfor sportsteam akron,0.4372947514,0
sport baseball sportusesstadium stadiumoreventvenue yankeestadium,0.1276425838,1
sportsteam michiganstate teamhomestadium stadiumoreventvenue spartanstadium,0.4475468695,1
athlete magglioordonez athleteplayssport sport baseball,0.4276425838,1
athlete favre athleteplaysforteam sportsteam newyorkjets,0.411806196,1
athlete chrisresop athleteplayssport sport baseball,0.4832422733,1
athlete damon athleteledsportsteam sportsteam newyorkyankees,0.4076425838,0
sportsteam minnesotatimberwolves teamplaysinleague sportsleague nba,0.4276425838,1
sportsteam portlandtrailblazers teamplaysinleague sportsleague nba,0.4170643091,1
personmexico boofbonser athleteplayssport sport baseball,0.4158459604,1
